Listing_ID,City,Locality,Price_INR,Area_sqft,BHK,Posted_Date,Status
7349,Mumbai,Powai,28300517,3969,2,2026-04-12,Pending
7350,Mumbai,Bandra,39805108,3809,4,2026-06-07,Pending
7351,Chennai,Velachery,45549801,3691,2,2026-04-13,Available
7352,Mumbai,Thane,42672803,3803,1,2026-05-28,Available
7353,Chennai,OMR,23785170,3113,3,2026-04-15,Available
7354,Chennai,OMR,24912670,2757,3,2026-05-13,Pending
7355,Bengaluru,Indiranagar,40809916,4376,1,2026-06-13,Pending
7356,Hyderabad,Madhapur,70938916,4970,4,2026-06-28,Pending
7357,Chennai,Anna Nagar,48018041,4618,4,2026-05-02,Sold
7358,Mumbai,Thane,34000232,4649,1,2026-06-24,Sold
7359,Mumbai,Bandra,2662613,753,1,2026-05-01,Sold
7360,Mumbai,Thane,45376221,3501,5,2026-06-22,Available
7361,Chennai,Anna Nagar,18064509,2744,5,2026-05-06,Sold
7362,Hyderabad,Miyapur,50126961,4210,2,2026-06-17,Available
7363,Mumbai,Andheri,22359272,3693,4,2026-05-06,Pending
7364,Mumbai,Bandra,26271498,1837,2,2026-05-09,Available
7365,Mumbai,Andheri,20140369,2873,1,2026-06-04,Sold
7366,Mumbai,Powai,14087271,1053,4,2026-04-14,Sold
7367,Pune,Kharadi,4697823,547,2,2026-06-06,Pending
7368,Chennai,Anna Nagar,30072798,2215,3,2026-04-27,Sold
7369,Hyderabad,Madhapur,6572096,1214,5,2026-05-21,Pending
7370,Pune,Baner,38372801,2760,2,2026-04-28,Available
7371,Bengaluru,Indiranagar,21582057,3846,5,2026-05-24,Available
7372,Hyderabad,Jubilee Hills,30762546,2896,4,2026-07-08,Sold
7373,Chennai,Velachery,5903326,536,1,2026-06-01,Pending
7374,Bengaluru,Whitefield,7526231,1020,2,2026-05-23,Pending
7375,Pune,Kharadi,15177745,1373,1,2026-06-20,Available
7376,Chennai,OMR,10300544,2134,4,2026-05-01,Pending
7377,Chennai,Velachery,33827340,3259,3,2026-06-20,Sold
7378,Bengaluru,Electronic City,29588581,3417,1,2026-06-27,Pending
7379,Mumbai,Bandra,27347975,1927,2,2026-07-01,Sold
7380,Pune,Hinjewadi,40375023,4827,5,2026-06-17,Available
7381,Bengaluru,Indiranagar,11765519,1728,4,2026-06-07,Pending
7382,Mumbai,Powai,59547496,4572,1,2026-05-13,Pending
7383,Pune,Kharadi,13836408,2541,1,2026-06-07,Available
7384,Bengaluru,Electronic City,15318333,3037,2,2026-05-09,Available
7385,Mumbai,Powai,46982897,3522,2,2026-05-17,Available
7386,Pune,Hinjewadi,42393461,3725,3,2026-06-25,Sold
7387,Pune,Wakad,6173068,1613,5,2026-05-06,Sold
7388,Chennai,OMR,10390340,2005,1,2026-04-14,Pending
7389,Bengaluru,Indiranagar,49299810,3485,1,2026-05-03,Sold
7390,Pune,Wakad,38154469,2806,3,2026-05-15,Pending
7391,Bengaluru,Indiranagar,59343150,4375,3,2026-04-30,Available
7392,Hyderabad,Gachibowli,36190265,2475,3,2026-05-01,Pending
7393,Mumbai,Thane,11216981,1989,5,2026-06-01,Pending
7394,Chennai,Velachery,42179769,4727,1,2026-04-24,Available
7395,Pune,Hinjewadi,49462093,4145,5,2026-05-25,Pending
7396,Bengaluru,Indiranagar,36155337,3677,1,2026-05-05,Available
7397,Pune,Kharadi,25240517,2053,3,2026-05-20,Pending
7398,Mumbai,Powai,21296763,2135,5,2026-06-14,Sold
7399,Pune,Wakad,25383580,4264,5,2026-05-06,Sold
7400,Mumbai,Powai,23685955,2986,3,2026-05-06,Sold
7401,Hyderabad,Kukatpally,4750190,1134,3,2026-06-21,Available
7402,Mumbai,Bandra,45974668,3943,5,2026-04-20,Pending
7403,Bengaluru,Whitefield,12513972,1254,3,2026-05-22,Available
7404,Bengaluru,Whitefield,27865585,3171,3,2026-05-29,Pending
7405,Chennai,OMR,7872439,1728,5,2026-05-06,Pending
7406,Bengaluru,Whitefield,27820159,2209,1,2026-05-04,Pending
7407,Mumbai,Andheri,9224660,1788,5,2026-07-06,Pending
7408,Bengaluru,HSR Layout,60181514,4605,1,2026-07-01,Available
7409,Bengaluru,HSR Layout,66370670,4891,4,2026-05-24,Sold
7410,Hyderabad,Gachibowli,30732511,3276,3,2026-06-21,Sold
7411,Mumbai,Bandra,3401871,663,3,2026-07-07,Pending
7412,Chennai,OMR,19176259,2659,2,2026-06-17,Available
7413,Chennai,Velachery,11139910,1258,1,2026-05-30,Pending
7414,Chennai,Anna Nagar,30857854,4452,2,2026-04-12,Pending
7415,Bengaluru,Electronic City,2200381,587,3,2026-06-24,Available
7416,Hyderabad,Kukatpally,18015419,1514,4,2026-04-24,Pending
7417,Chennai,OMR,9258160,1189,3,2026-06-09,Available
7418,Hyderabad,Jubilee Hills,14596402,1140,2,2026-05-01,Available
7419,Pune,Kharadi,28534691,4715,3,2026-05-03,Sold
7420,Chennai,Anna Nagar,15905582,1090,2,2026-07-03,Sold
7421,Chennai,OMR,37838120,3074,2,2026-05-23,Available
7422,Hyderabad,Madhapur,7143463,1614,3,2026-05-07,Sold
7423,Mumbai,Bandra,17718154,3178,5,2026-04-14,Pending
7424,Mumbai,Andheri,46185642,4200,3,2026-05-03,Available
7425,Bengaluru,HSR Layout,16888326,1368,4,2026-06-21,Available
7426,Mumbai,Andheri,6074771,692,3,2026-05-25,Pending
7427,Pune,Kharadi,12588040,2369,4,2026-04-20,Pending
7428,Pune,Wakad,12792302,2056,5,2026-05-25,Pending
7429,Mumbai,Powai,48286851,3444,1,2026-06-27,Available
7430,Chennai,OMR,39142786,3106,5,2026-06-18,Available
7431,Mumbai,Andheri,23120764,1606,2,2026-06-06,Available
7432,Pune,Hinjewadi,8974743,1231,3,2026-04-23,Available
7433,Mumbai,Powai,49550802,3964,3,2026-05-05,Available
7434,Chennai,Anna Nagar,18789734,4115,4,2026-06-27,Available
7435,Chennai,Adyar,52287002,3626,5,2026-06-21,Sold
7436,Chennai,Anna Nagar,6750065,700,5,2026-04-24,Available
7437,Chennai,Adyar,17649481,1199,2,2026-07-02,Available
7438,Mumbai,Andheri,8085939,960,4,2026-06-16,Sold
7439,Hyderabad,Kondapur,31832665,4649,5,2026-05-12,Pending
7440,Pune,Wakad,25759085,4503,1,2026-05-06,Pending
7441,Mumbai,Thane,34072593,4784,4,2026-04-30,Available
7442,Hyderabad,Kukatpally,14534235,1162,1,2026-04-13,Available
7443,Mumbai,Andheri,42162903,3213,2,2026-06-28,Pending
7444,Hyderabad,Madhapur,12596911,1084,3,2026-06-30,Available
7445,Chennai,Velachery,43308575,4185,3,2026-06-26,Pending
7446,Chennai,Adyar,45836902,3571,2,2026-04-29,Available
7447,Mumbai,Powai,28654421,3080,1,2026-04-13,Pending
7448,Pune,Wakad,8601608,2021,2,2026-07-04,Available
7449,Bengaluru,HSR Layout,17642736,1260,1,2026-04-14,Available
7450,Mumbai,Andheri,31595621,4681,4,2026-04-17,Available
7451,Chennai,Velachery,21282420,2536,5,2026-06-23,Available
7452,Pune,Wakad,28616506,2652,4,2026-06-22,Pending
7453,Bengaluru,Whitefield,7796394,1076,2,2026-04-23,Sold
7454,Mumbai,Thane,9649609,1778,3,2026-05-14,Available
7455,Hyderabad,Banjara Hills,26429511,4716,3,2026-05-17,Sold
7456,Bengaluru,Indiranagar,24451572,3720,2,2026-06-24,Sold
7457,Mumbai,Powai,17787931,2636,2,2026-04-16,Sold
7458,Hyderabad,Kondapur,20500442,2064,4,2026-07-03,Pending
7459,Chennai,OMR,12002203,1621,5,2026-06-05,Available
7460,Bengaluru,Electronic City,2649809,713,1,2026-07-05,Sold
7461,Hyderabad,Kondapur,11951123,856,3,2026-06-01,Available
7462,Hyderabad,Kondapur,11315569,1276,5,2026-06-11,Pending
7463,Mumbai,Bandra,42888094,3427,4,2026-06-04,Available
7464,Pune,Wakad,8172265,1402,4,2026-06-18,Available
7465,Bengaluru,Whitefield,14770314,1308,4,2026-05-20,Pending
7466,Chennai,OMR,25286947,2205,2,2026-05-26,Pending
7467,Mumbai,Thane,12324238,2605,5,2026-07-01,Pending
7468,Chennai,Velachery,37470102,2534,1,2026-05-19,Sold
7469,Bengaluru,HSR Layout,44094178,4622,2,2026-06-04,Pending
7470,Hyderabad,Kukatpally,22749712,2118,4,2026-06-22,Available
7471,Bengaluru,Electronic City,24021375,2110,5,2026-05-19,Sold
7472,Bengaluru,HSR Layout,55579025,4238,4,2026-05-06,Available
7473,Bengaluru,Whitefield,28332956,2156,5,2026-04-18,Available
7474,Mumbai,Bandra,5658004,775,3,2026-04-26,Available
7475,Bengaluru,Indiranagar,14583061,1431,2,2026-06-28,Sold
7476,Pune,Wakad,14288672,1072,3,2026-04-15,Pending
7477,Chennai,OMR,19233228,1547,2,2026-06-17,Pending
7478,Pune,Hinjewadi,34132754,4944,2,2026-05-04,Sold
7479,Mumbai,Powai,28081921,3112,1,2026-04-24,Pending
7480,Hyderabad,Madhapur,11621859,1334,4,2026-06-26,Available
7481,Pune,Wakad,12913771,1046,2,2026-06-30,Available
7482,Pune,Baner,6778178,1506,2,2026-05-16,Pending
7483,Chennai,Adyar,26514120,2488,4,2026-06-08,Pending
7484,Chennai,Adyar,19852693,3600,4,2026-07-03,Pending
7485,Hyderabad,Miyapur,22552750,2796,5,2026-06-19,Available
7486,Pune,Kharadi,57407111,4450,5,2026-06-20,Available
7487,Pune,Kharadi,51484224,4285,4,2026-06-08,Sold
7488,Pune,Hinjewadi,26681163,4584,5,2026-06-28,Sold
7489,Pune,Hinjewadi,13373205,2879,5,2026-06-04,Pending
7490,Mumbai,Powai,4934383,557,1,2026-07-07,Available
7491,Mumbai,Andheri,30719780,3864,5,2026-06-07,Pending
7492,Chennai,Anna Nagar,38695951,4225,1,2026-06-15,Sold
7493,Chennai,Velachery,54292849,4204,2,2026-05-13,Sold
7494,Chennai,Adyar,21340958,1920,4,2026-05-24,Sold
7495,Hyderabad,Madhapur,43879416,3081,2,2026-07-09,Available
7496,Hyderabad,Banjara Hills,49385214,3323,4,2026-05-18,Available
7497,Bengaluru,HSR Layout,36455269,4430,1,2026-05-19,Pending
7498,Mumbai,Bandra,19511160,1343,5,2026-05-17,Sold
7499,Hyderabad,Banjara Hills,11345489,1138,2,2026-05-12,Pending
7500,Chennai,OMR,55283029,4432,1,2026-06-12,Sold
7501,Pune,Kharadi,5652620,592,1,2026-07-07,Available
7502,Hyderabad,Jubilee Hills,35178006,2430,3,2026-06-21,Pending
7503,Pune,Baner,22196310,2103,3,2026-05-12,Available
7504,Pune,Wakad,14484807,1254,3,2026-05-18,Sold
7505,Hyderabad,Gachibowli,29332879,4700,3,2026-05-15,Sold
7506,Mumbai,Andheri,52799687,4924,1,2026-06-18,Sold
7507,Mumbai,Thane,7826180,1153,5,2026-05-29,Sold
7508,Mumbai,Bandra,25567645,2173,2,2026-07-08,Available
7509,Pune,Kharadi,63846308,4947,4,2026-06-21,Available
7510,Hyderabad,Jubilee Hills,34098887,4792,5,2026-04-14,Sold
7511,Chennai,OMR,45268962,4166,1,2026-07-06,Available
7512,Chennai,OMR,58965462,4678,4,2026-04-28,Sold
7513,Bengaluru,HSR Layout,17431157,3274,3,2026-04-16,Available
7514,Chennai,OMR,26170188,1800,2,2026-05-04,Available
7515,Bengaluru,Electronic City,35374033,2955,4,2026-04-27,Sold
7516,Bengaluru,Indiranagar,15502676,1616,3,2026-06-06,Pending
7517,Bengaluru,Indiranagar,26489662,2556,2,2026-05-30,Pending
7518,Pune,Hinjewadi,58922990,3989,1,2026-05-14,Pending
7519,Chennai,Velachery,5128446,607,1,2026-06-09,Pending
7520,Mumbai,Andheri,62172268,4617,1,2026-05-28,Available
7521,Bengaluru,Indiranagar,14658866,952,5,2026-05-20,Available
7522,Chennai,Velachery,25712165,2802,5,2026-06-15,Sold
7523,Chennai,Adyar,24796584,2948,4,2026-06-09,Pending
7524,Bengaluru,HSR Layout,19152852,1566,3,2026-04-28,Available
7525,Bengaluru,Indiranagar,24541348,3363,1,2026-05-19,Sold
7526,Pune,Baner,16690665,1671,2,2026-04-18,Sold
7527,Hyderabad,Gachibowli,8079259,1912,5,2026-07-02,Pending
7528,Hyderabad,Kukatpally,59998201,4194,3,2026-06-29,Pending
7529,Bengaluru,Whitefield,11782501,971,3,2026-05-27,Pending
7530,Mumbai,Thane,33496575,4062,4,2026-04-27,Available
7531,Mumbai,Powai,41975632,2989,3,2026-07-08,Sold
7532,Chennai,Velachery,21783179,4182,5,2026-05-08,Pending
7533,Bengaluru,Whitefield,51741329,4597,5,2026-06-02,Pending
7534,Pune,Wakad,12549019,876,2,2026-06-01,Sold
7535,Pune,Wakad,48002478,3603,1,2026-05-12,Available
7536,Chennai,Velachery,34344329,3129,3,2026-07-05,Available
7537,Pune,Baner,15349411,1327,2,2026-06-28,Sold
7538,Chennai,OMR,20189779,2313,4,2026-05-21,Available
7539,Bengaluru,HSR Layout,6956208,959,1,2026-04-18,Available
7540,Pune,Wakad,49200702,3275,5,2026-04-20,Available
7541,Pune,Hinjewadi,40259697,4514,1,2026-06-02,Sold
7542,Mumbai,Thane,12080642,1144,1,2026-06-05,Pending
7543,Hyderabad,Gachibowli,8199614,1920,1,2026-07-09,Pending
7544,Chennai,Anna Nagar,44083556,4403,1,2026-04-12,Pending
7545,Chennai,Velachery,22343236,2816,1,2026-05-10,Sold
7546,Hyderabad,Gachibowli,3913938,751,5,2026-04-13,Sold
7547,Mumbai,Powai,39505805,4932,3,2026-05-30,Pending
7548,Chennai,Velachery,56679142,4614,2,2026-06-02,Sold
7549,Chennai,Adyar,38181540,4296,1,2026-05-07,Available
7550,Pune,Baner,45132309,4433,3,2026-06-27,Available
7551,Chennai,OMR,10710321,1529,5,2026-05-29,Sold
7552,Bengaluru,HSR Layout,55913274,3847,5,2026-05-14,Pending
7553,Chennai,Velachery,41721282,3704,3,2026-05-15,Pending
7554,Hyderabad,Banjara Hills,45500016,3920,2,2026-05-31,Available
7555,Mumbai,Thane,9469671,656,2,2026-05-13,Sold
7556,Chennai,Velachery,27983448,1983,1,2026-05-04,Sold
7557,Pune,Baner,10275535,959,3,2026-04-18,Pending
7558,Chennai,Adyar,40347340,2750,3,2026-05-25,Sold
7559,Hyderabad,Banjara Hills,16635785,1678,4,2026-05-11,Sold
7560,Hyderabad,Madhapur,26924863,1798,1,2026-05-23,Sold
7561,Bengaluru,HSR Layout,23466103,1814,3,2026-05-17,Sold
7562,Pune,Wakad,8472687,1202,4,2026-06-01,Pending
7563,Mumbai,Bandra,29459142,2630,2,2026-07-05,Pending
7564,Pune,Wakad,26566657,1874,5,2026-07-01,Sold
7565,Pune,Baner,13446963,1194,2,2026-05-30,Sold
7566,Mumbai,Thane,17082785,3266,3,2026-06-28,Pending
7567,Bengaluru,Indiranagar,37722413,2989,1,2026-04-20,Pending
7568,Bengaluru,Electronic City,12769573,1659,4,2026-07-07,Pending
7569,Chennai,Anna Nagar,31387231,4965,2,2026-04-18,Sold
7570,Chennai,Adyar,58534101,4205,4,2026-05-28,Pending
7571,Bengaluru,Indiranagar,37203434,2760,4,2026-04-24,Pending
7572,Pune,Wakad,4975427,1140,4,2026-05-25,Pending
7573,Hyderabad,Gachibowli,23463791,3455,1,2026-06-30,Pending
7574,Pune,Kharadi,33354752,3811,4,2026-05-02,Pending
7575,Bengaluru,Electronic City,16144657,2720,3,2026-04-23,Pending
7576,Chennai,Anna Nagar,33263492,4551,1,2026-05-06,Available
7577,Hyderabad,Kondapur,28273391,2245,3,2026-05-05,Pending
7578,Bengaluru,Electronic City,30196541,2543,3,2026-06-28,Sold
7579,Mumbai,Andheri,31352686,2565,3,2026-06-08,Sold
7580,Hyderabad,Kondapur,46912644,3332,1,2026-04-13,Sold
7581,Mumbai,Powai,22112010,1780,1,2026-05-08,Available
7582,Hyderabad,Kondapur,56794012,4060,5,2026-05-16,Pending
7583,Bengaluru,HSR Layout,18921886,2339,5,2026-06-30,Pending
7584,Hyderabad,Gachibowli,47088878,3922,4,2026-05-18,Sold
7585,Hyderabad,Jubilee Hills,12735878,1612,2,2026-05-28,Pending
7586,Chennai,Velachery,16367418,1203,3,2026-06-02,Pending
7587,Chennai,Velachery,43853897,3568,2,2026-06-18,Pending
7588,Chennai,Velachery,15596982,3713,5,2026-05-15,Available
7589,Bengaluru,Indiranagar,33637987,2330,1,2026-04-13,Available
7590,Chennai,OMR,14324546,3185,2,2026-07-08,Pending
7591,Chennai,Adyar,40921461,3098,2,2026-05-02,Sold
7592,Chennai,Anna Nagar,11228430,2141,3,2026-06-11,Available
7593,Pune,Kharadi,29324429,2936,5,2026-06-19,Pending
7594,Bengaluru,Indiranagar,34676263,4256,3,2026-05-04,Sold
7595,Hyderabad,Gachibowli,27220382,1837,1,2026-06-16,Pending
7596,Pune,Kharadi,40001724,3851,4,2026-04-11,Pending
7597,Chennai,Anna Nagar,47385597,4999,5,2026-07-04,Sold
7598,Hyderabad,Miyapur,5313998,717,1,2026-06-27,Sold
7599,Mumbai,Bandra,13138858,2089,1,2026-06-27,Available
7600,Mumbai,Bandra,23363881,2152,2,2026-05-02,Sold
7601,Pune,Hinjewadi,13917019,967,5,2026-04-14,Sold
7602,Hyderabad,Miyapur,13694945,930,2,2026-05-19,Sold
7603,Chennai,Anna Nagar,26903627,1943,4,2026-07-08,Available
7604,Pune,Baner,22594537,3019,3,2026-05-16,Available
7605,Mumbai,Thane,7496325,1120,5,2026-05-01,Sold
7606,Hyderabad,Miyapur,27657630,4772,3,2026-05-12,Available
7607,Pune,Baner,28784654,2578,1,2026-06-24,Sold
7608,Bengaluru,Electronic City,69059839,4963,4,2026-04-30,Pending
7609,Mumbai,Powai,7936756,1742,3,2026-07-04,Sold
7610,Mumbai,Andheri,23451112,1645,3,2026-05-13,Sold
7611,Pune,Kharadi,15737428,1639,5,2026-05-26,Pending
7612,Hyderabad,Jubilee Hills,18309222,2808,1,2026-04-25,Available
7613,Chennai,Velachery,28424233,3774,3,2026-04-11,Available
7614,Chennai,OMR,72727438,4964,3,2026-04-10,Available
7615,Bengaluru,HSR Layout,6222562,1044,2,2026-04-16,Sold
7616,Pune,Baner,21449804,2695,3,2026-06-04,Available
7617,Hyderabad,Gachibowli,44575308,4255,2,2026-05-25,Available
7618,Chennai,Adyar,42468077,3012,4,2026-06-24,Pending
7619,Pune,Kharadi,13581647,1399,5,2026-06-04,Available
7620,Mumbai,Bandra,32793044,2287,2,2026-04-24,Pending
7621,Pune,Baner,20757852,1932,1,2026-06-25,Pending
7622,Hyderabad,Jubilee Hills,22165663,3096,1,2026-04-27,Sold
7623,Bengaluru,Electronic City,29501221,4993,2,2026-04-22,Sold
7624,Chennai,Adyar,61611868,4662,2,2026-05-01,Pending
7625,Mumbai,Thane,18008708,2839,2,2026-05-03,Pending
7626,Hyderabad,Jubilee Hills,9161921,778,1,2026-05-18,Sold
7627,Hyderabad,Jubilee Hills,13551825,1370,5,2026-05-02,Sold
7628,Mumbai,Andheri,71184519,4849,2,2026-07-09,Available
7629,Mumbai,Thane,26760197,3385,4,2026-06-27,Sold
7630,Chennai,OMR,28908170,1973,2,2026-07-05,Pending
7631,Bengaluru,Whitefield,28031160,3203,1,2026-05-29,Pending
7632,Chennai,OMR,14722579,1005,5,2026-04-12,Pending
7633,Bengaluru,HSR Layout,4518846,587,5,2026-06-29,Pending
7634,Bengaluru,Electronic City,20517742,4383,4,2026-04-18,Pending
7635,Pune,Kharadi,30600328,2882,5,2026-05-31,Available
7636,Bengaluru,Whitefield,12412580,1160,1,2026-06-20,Available
7637,Hyderabad,Kondapur,11131765,1793,4,2026-05-26,Available
7638,Pune,Wakad,56748830,4540,3,2026-06-19,Sold
7639,Hyderabad,Miyapur,29283536,2855,2,2026-06-18,Pending
7640,Hyderabad,Madhapur,9079930,1781,1,2026-06-27,Available
7641,Hyderabad,Gachibowli,4505043,614,4,2026-04-30,Sold
7642,Hyderabad,Madhapur,36966100,3736,1,2026-06-02,Pending
7643,Bengaluru,Indiranagar,40380501,3150,2,2026-07-06,Sold
7644,Hyderabad,Madhapur,13652817,1048,4,2026-06-07,Available
7645,Chennai,Adyar,23972034,3325,1,2026-06-05,Sold
7646,Mumbai,Powai,31879735,3842,5,2026-05-20,Available
7647,Hyderabad,Madhapur,18871482,1794,2,2026-04-10,Available
7648,Bengaluru,Electronic City,11046683,1935,3,2026-04-20,Pending
7649,Chennai,Velachery,24425005,1656,2,2026-06-22,Pending
7650,Hyderabad,Madhapur,28189781,2045,5,2026-05-16,Available
7651,Bengaluru,HSR Layout,20950114,3127,5,2026-04-27,Sold
7652,Pune,Wakad,59932443,4133,3,2026-07-05,Sold
7653,Bengaluru,Electronic City,47895021,3605,3,2026-06-26,Sold
7654,Bengaluru,Electronic City,49032844,3703,2,2026-06-22,Sold
7655,Hyderabad,Kondapur,20069302,1388,1,2026-06-12,Pending
7656,Chennai,Anna Nagar,27576901,3548,1,2026-05-22,Pending
7657,Hyderabad,Madhapur,16884290,3784,4,2026-07-03,Available
7658,Chennai,Velachery,56230318,3779,2,2026-06-25,Pending
7659,Bengaluru,HSR Layout,20888517,1426,1,2026-05-10,Pending
7660,Mumbai,Bandra,45994787,4157,3,2026-07-08,Pending
7661,Chennai,OMR,11695877,1455,1,2026-04-17,Sold
7662,Chennai,Velachery,49953958,3464,4,2026-07-02,Sold
7663,Mumbai,Thane,19242913,2068,1,2026-04-19,Available
7664,Pune,Hinjewadi,20182652,3224,4,2026-06-15,Available
7665,Hyderabad,Gachibowli,8200913,585,2,2026-04-21,Available
7666,Bengaluru,Whitefield,32416977,2656,5,2026-06-20,Pending
7667,Hyderabad,Banjara Hills,61985950,4324,3,2026-06-06,Available
7668,Pune,Kharadi,37012572,3803,1,2026-06-26,Available
7669,Bengaluru,Electronic City,30522680,2286,5,2026-05-16,Available
7670,Pune,Hinjewadi,16779383,3263,2,2026-06-30,Sold
7671,Mumbai,Andheri,57228928,4157,3,2026-05-31,Available
7672,Pune,Hinjewadi,20551911,2895,2,2026-06-03,Pending
7673,Mumbai,Thane,25564744,3038,2,2026-06-09,Pending
7674,Mumbai,Andheri,13881086,1350,3,2026-05-18,Available
7675,Mumbai,Andheri,22118773,3257,4,2026-06-27,Available
7676,Bengaluru,HSR Layout,15450910,1163,1,2026-04-18,Pending
7677,Mumbai,Bandra,9887804,2351,1,2026-06-27,Available
7678,Mumbai,Thane,7587249,970,3,2026-04-27,Available
7679,Pune,Baner,11063037,1756,4,2026-04-15,Sold
7680,Mumbai,Andheri,4813343,888,3,2026-05-18,Pending
7681,Chennai,Velachery,25268462,1687,5,2026-05-09,Sold
7682,Pune,Baner,14768171,2714,4,2026-07-01,Sold
7683,Pune,Wakad,16149488,2066,2,2026-07-05,Sold
7684,Bengaluru,Whitefield,44933061,4722,5,2026-06-07,Sold
7685,Chennai,Anna Nagar,31043649,2105,2,2026-04-22,Pending
7686,Bengaluru,HSR Layout,28253531,4941,3,2026-04-15,Available
7687,Hyderabad,Kukatpally,43563117,4822,3,2026-06-17,Available
7688,Hyderabad,Madhapur,21393989,2270,1,2026-04-27,Available
7689,Pune,Wakad,32485627,2361,2,2026-07-08,Pending
7690,Pune,Hinjewadi,20729030,4856,3,2026-05-24,Sold
7691,Mumbai,Powai,15579831,3427,5,2026-06-24,Pending
7692,Chennai,Anna Nagar,7299153,598,4,2026-05-16,Pending
7693,Bengaluru,Electronic City,24863775,2452,5,2026-06-10,Available
7694,Mumbai,Thane,54184154,4109,1,2026-05-02,Pending
7695,Mumbai,Bandra,29899892,4343,2,2026-04-28,Sold
7696,Hyderabad,Banjara Hills,33042075,3941,1,2026-06-19,Pending
7697,Hyderabad,Kondapur,45687283,4081,2,2026-06-18,Sold
7698,Pune,Hinjewadi,41822831,3910,1,2026-06-29,Sold
7699,Mumbai,Thane,7331079,953,4,2026-06-18,Available
7700,Chennai,Velachery,58178012,4531,4,2026-05-17,Available
7701,Chennai,OMR,20954980,4038,2,2026-06-07,Available
7702,Bengaluru,Electronic City,6268915,1345,5,2026-04-11,Available
7703,Mumbai,Powai,6475683,658,1,2026-06-27,Available
7704,Mumbai,Powai,13332261,3308,4,2026-07-03,Sold
7705,Chennai,Anna Nagar,59883651,4141,1,2026-05-24,Sold
7706,Pune,Kharadi,37314562,4464,4,2026-05-08,Pending
7707,Mumbai,Thane,9586923,2318,5,2026-04-19,Available
7708,Chennai,Velachery,62224600,4569,5,2026-05-12,Pending
7709,Mumbai,Bandra,7901280,1225,3,2026-05-02,Available
7710,Hyderabad,Kukatpally,17352733,2656,5,2026-04-21,Pending
7711,Hyderabad,Kukatpally,31478566,3388,3,2026-06-13,Available
7712,Mumbai,Thane,16121847,1465,4,2026-05-24,Sold
7713,Mumbai,Thane,18767559,1882,4,2026-06-22,Available
7714,Chennai,OMR,18585723,1266,1,2026-04-16,Sold
7715,Pune,Wakad,25001770,3053,5,2026-04-25,Available
7716,Mumbai,Bandra,13100293,2490,4,2026-06-06,Available
7717,Hyderabad,Kukatpally,17796543,3137,1,2026-04-25,Sold
7718,Pune,Kharadi,25336146,2090,2,2026-05-14,Pending
7719,Hyderabad,Kukatpally,26363273,1920,2,2026-05-27,Sold
7720,Chennai,Anna Nagar,33615789,2703,1,2026-05-12,Pending
7721,Bengaluru,Whitefield,56477379,3987,2,2026-05-15,Pending
7722,Pune,Hinjewadi,7162407,1171,4,2026-05-22,Available
7723,Mumbai,Bandra,44717233,3497,5,2026-05-22,Sold
7724,Hyderabad,Kukatpally,13370879,1255,2,2026-05-30,Sold
7725,Mumbai,Thane,33830676,4129,2,2026-05-16,Pending
7726,Mumbai,Thane,16358830,1891,1,2026-04-18,Sold
7727,Pune,Hinjewadi,15658760,2220,3,2026-06-27,Pending
7728,Mumbai,Powai,61674588,4770,1,2026-04-28,Available
7729,Pune,Kharadi,8611910,653,1,2026-04-24,Sold
7730,Chennai,Anna Nagar,36289296,2830,5,2026-04-25,Available
7731,Pune,Hinjewadi,4612910,693,1,2026-04-27,Sold
7732,Pune,Baner,4231379,582,2,2026-06-15,Sold
7733,Mumbai,Powai,29344597,4351,1,2026-06-30,Sold
7734,Bengaluru,Whitefield,27146528,1831,5,2026-04-16,Sold
7735,Hyderabad,Madhapur,5632242,1022,3,2026-06-13,Sold
7736,Bengaluru,Whitefield,61227914,4340,2,2026-06-23,Pending
7737,Pune,Kharadi,52246721,3504,3,2026-05-01,Available
7738,Bengaluru,Electronic City,37955115,2702,1,2026-05-03,Pending
7739,Chennai,Velachery,64635438,4853,3,2026-06-24,Sold
7740,Mumbai,Bandra,21109392,1557,5,2026-05-07,Sold
7741,Hyderabad,Kondapur,21790783,3946,5,2026-05-02,Sold
7742,Bengaluru,HSR Layout,51189095,4898,5,2026-06-17,Sold
7743,Hyderabad,Jubilee Hills,53402104,3565,2,2026-04-27,Available
7744,Mumbai,Andheri,34474939,4522,3,2026-06-24,Pending
7745,Pune,Wakad,40764176,2942,1,2026-06-23,Available
7746,Mumbai,Powai,37803956,3585,1,2026-05-14,Sold
7747,Pune,Kharadi,30581336,2965,3,2026-07-03,Sold
7748,Mumbai,Powai,17096366,2200,4,2026-07-08,Available
7749,Bengaluru,HSR Layout,42416233,3285,4,2026-06-07,Available
7750,Mumbai,Bandra,36747555,2768,1,2026-06-29,Sold
7751,Pune,Baner,26833120,4155,4,2026-06-11,Pending
7752,Bengaluru,Electronic City,17349854,4069,3,2026-06-23,Pending
7753,Hyderabad,Jubilee Hills,44880356,3820,3,2026-06-13,Sold
7754,Pune,Kharadi,26992882,3756,2,2026-06-18,Available
7755,Chennai,Adyar,40808079,4860,5,2026-07-06,Pending
7756,Mumbai,Andheri,18412705,2600,2,2026-06-27,Sold
7757,Hyderabad,Gachibowli,17748523,3916,2,2026-06-06,Available
