Place_ID,Category,Name,City,Locality,Latitude,Longitude,Distance_km,Rating
8645,Bus Stop,College_8645,Mumbai,Bandra,15.300855,79.822563,6.74,5.0
8646,Metro,Bus Stop_8646,Mumbai,Bandra,15.595426,72.640596,3.43,4.7
8647,Park,Airport_8647,Bengaluru,HSR Layout,15.626819,75.243328,4.82,3.2
8648,College,Mall_8648,Hyderabad,Kondapur,12.192541,76.048921,7.27,3.7
8649,Bus Stop,Restaurant_8649,Bengaluru,Whitefield,16.095544,76.366809,5.85,3.1
8650,Airport,College_8650,Chennai,Anna Nagar,14.138719,77.538928,0.66,3.7
8651,Park,Airport_8651,Hyderabad,Kukatpally,14.056685,76.101573,5.02,3.8
8652,School,College_8652,Bengaluru,Indiranagar,16.658548,76.246455,1.17,4.6
8653,College,College_8653,Bengaluru,Electronic City,12.184857,72.813785,9.84,3.6
8654,School,Mall_8654,Bengaluru,Indiranagar,15.060326,76.419681,4.68,4.1
8655,Park,School_8655,Hyderabad,Kondapur,12.175273,77.982897,1.83,4.8
8656,Airport,Metro_8656,Bengaluru,Whitefield,16.384697,77.768887,1.05,3.0
8657,School,Metro_8657,Pune,Hinjewadi,13.903191,79.331097,9.69,3.8
8658,Bus Stop,Metro_8658,Pune,Wakad,16.187273,74.545919,5.45,4.7
8659,Hospital,Bus Stop_8659,Hyderabad,Jubilee Hills,15.226382,77.335603,7.74,3.6
8660,Metro,Restaurant_8660,Pune,Kharadi,18.125703,72.197392,9.47,4.5
8661,College,School_8661,Chennai,Anna Nagar,12.331543,76.002848,9.15,4.7
8662,Bus Stop,College_8662,Chennai,Velachery,14.672758,74.277555,3.95,4.9
8663,Park,Hospital_8663,Mumbai,Powai,14.490964,79.667741,3.72,4.5
8664,Park,Bus Stop_8664,Bengaluru,Electronic City,12.644825,77.490418,4.16,4.7
8665,Park,Bus Stop_8665,Bengaluru,Whitefield,12.608185,78.877247,2.42,3.2
8666,Restaurant,Airport_8666,Pune,Kharadi,18.641975,78.05218,9.12,3.1
8667,Airport,Park_8667,Hyderabad,Jubilee Hills,13.810066,78.783683,6.99,3.3
8668,Park,Park_8668,Bengaluru,Whitefield,18.953524,72.690555,3.1,3.7
8669,Hospital,Hospital_8669,Hyderabad,Kukatpally,12.088722,74.830179,7.12,4.5
8670,Hospital,Metro_8670,Bengaluru,Whitefield,12.591883,74.363226,6.98,3.6
8671,Airport,Park_8671,Hyderabad,Banjara Hills,12.196262,73.190859,4.4,3.8
8672,Metro,Restaurant_8672,Hyderabad,Kondapur,12.323403,74.38346,2.16,3.1
8673,College,Metro_8673,Bengaluru,Electronic City,13.031021,79.393809,6.77,4.1
8674,School,College_8674,Chennai,Adyar,17.901602,73.70899,2.2,3.8
8675,Metro,Hospital_8675,Chennai,Anna Nagar,18.870504,75.68416,9.3,3.0
8676,Bus Stop,Hospital_8676,Hyderabad,Madhapur,16.24513,77.401222,3.48,4.8
8677,Airport,Hospital_8677,Pune,Baner,13.390042,79.14784,4.09,4.4
8678,College,Airport_8678,Mumbai,Powai,15.992753,74.59015,2.1,4.7
8679,Hospital,Hospital_8679,Mumbai,Thane,15.054787,78.987431,8.59,4.0
8680,Airport,Hospital_8680,Hyderabad,Banjara Hills,18.631932,76.980954,2.42,4.9
8681,Mall,College_8681,Mumbai,Powai,15.661678,75.977624,0.85,4.2
8682,Hospital,Hospital_8682,Pune,Kharadi,15.695576,77.899423,1.97,4.9
8683,Park,Park_8683,Mumbai,Powai,14.280958,74.651727,7.28,4.8
8684,Park,College_8684,Mumbai,Andheri,15.24084,76.178115,1.99,3.7
8685,Restaurant,Bus Stop_8685,Chennai,OMR,17.523187,72.967978,0.82,3.7
8686,Metro,Airport_8686,Mumbai,Andheri,13.478157,76.792111,4.08,4.9
8687,Mall,Park_8687,Bengaluru,Electronic City,17.198835,72.806441,1.76,4.1
8688,College,Mall_8688,Pune,Wakad,13.280832,79.585087,9.47,3.2
8689,School,Metro_8689,Mumbai,Powai,12.204056,74.829216,4.65,3.9
8690,Restaurant,College_8690,Mumbai,Thane,16.248827,74.635718,6.07,3.4
8691,College,College_8691,Mumbai,Andheri,12.655947,77.03172,2.0,3.2
8692,Bus Stop,Restaurant_8692,Mumbai,Powai,12.931112,77.674695,9.88,3.0
8693,Restaurant,Airport_8693,Bengaluru,HSR Layout,15.065029,79.89575,0.9,4.8
8694,Hospital,Metro_8694,Hyderabad,Jubilee Hills,16.418698,74.021077,4.2,4.7
8695,Airport,Hospital_8695,Bengaluru,Whitefield,12.148084,77.472835,4.75,3.6
8696,College,Bus Stop_8696,Hyderabad,Kondapur,18.726209,73.275705,1.5,4.3
8697,Bus Stop,Park_8697,Hyderabad,Kondapur,18.719049,77.648309,9.76,4.1
8698,School,Hospital_8698,Mumbai,Bandra,14.757078,76.211868,7.73,4.2
8699,Hospital,Airport_8699,Chennai,Adyar,16.584166,76.251913,5.59,4.7
8700,Airport,Restaurant_8700,Mumbai,Thane,16.88074,74.623124,1.56,4.4
8701,School,College_8701,Bengaluru,Indiranagar,12.875179,76.770621,9.33,3.8
8702,College,Metro_8702,Mumbai,Bandra,12.844493,73.056951,9.6,4.1
8703,Hospital,Restaurant_8703,Pune,Kharadi,17.851358,73.343063,6.52,3.7
8704,Restaurant,Restaurant_8704,Bengaluru,Whitefield,14.426719,78.056768,9.29,3.3
8705,Mall,Restaurant_8705,Chennai,Adyar,13.201092,74.330888,8.7,3.9
8706,Restaurant,Mall_8706,Mumbai,Bandra,17.623715,73.812079,3.61,3.4
8707,Bus Stop,Restaurant_8707,Pune,Baner,17.788093,72.805744,4.32,3.4
8708,Hospital,Hospital_8708,Mumbai,Thane,17.823998,79.771441,1.64,4.1
8709,Restaurant,Metro_8709,Mumbai,Thane,13.922131,77.143339,6.82,4.2
8710,School,Mall_8710,Bengaluru,Whitefield,12.578215,77.237721,9.73,3.5
8711,Bus Stop,School_8711,Chennai,OMR,15.796441,73.571289,3.32,4.9
8712,Metro,Restaurant_8712,Pune,Kharadi,13.353073,79.361328,6.24,3.9
8713,Metro,Hospital_8713,Bengaluru,Whitefield,13.074881,74.149721,0.76,3.4
8714,School,College_8714,Bengaluru,Whitefield,12.63855,76.106399,5.75,3.1
8715,Mall,School_8715,Bengaluru,Whitefield,13.379899,78.564128,6.96,4.0
8716,School,Airport_8716,Pune,Hinjewadi,18.815468,75.539179,9.14,3.4
8717,Bus Stop,School_8717,Hyderabad,Kondapur,12.523102,74.672115,1.95,3.8
8718,Park,Airport_8718,Bengaluru,Electronic City,18.887655,79.175065,3.88,3.4
8719,College,Restaurant_8719,Bengaluru,Whitefield,12.06546,75.306554,5.79,4.4
8720,Park,Bus Stop_8720,Chennai,Anna Nagar,17.784803,78.023378,6.33,4.9
8721,Mall,Park_8721,Bengaluru,Whitefield,18.111502,78.719778,1.6,3.6
8722,School,Hospital_8722,Mumbai,Bandra,14.471441,78.661822,5.02,4.4
8723,Bus Stop,Airport_8723,Chennai,Adyar,13.094918,76.169009,8.75,3.2
8724,Metro,School_8724,Hyderabad,Miyapur,13.15012,77.71775,3.51,4.7
8725,Metro,Metro_8725,Mumbai,Bandra,13.372433,79.361802,7.64,3.4
8726,School,Airport_8726,Mumbai,Powai,15.678889,79.630465,7.2,3.9
8727,Airport,School_8727,Bengaluru,Whitefield,15.239398,75.454019,1.93,4.3
8728,Restaurant,Bus Stop_8728,Bengaluru,Electronic City,15.979034,77.40914,8.79,5.0
8729,Park,Bus Stop_8729,Hyderabad,Gachibowli,13.504799,75.293905,0.86,3.7
8730,Mall,Bus Stop_8730,Bengaluru,Indiranagar,12.567402,77.044443,1.67,4.1
8731,Restaurant,Hospital_8731,Mumbai,Thane,14.800785,78.107157,7.72,3.5
8732,Mall,Restaurant_8732,Hyderabad,Banjara Hills,13.67819,76.594968,5.59,3.5
8733,School,Airport_8733,Chennai,OMR,15.594768,79.960863,5.96,3.5
8734,Restaurant,School_8734,Hyderabad,Madhapur,13.151906,77.776126,2.93,3.3
8735,College,School_8735,Chennai,Adyar,16.735863,72.395372,4.36,4.7
8736,Park,Park_8736,Chennai,Anna Nagar,18.60146,72.407321,2.14,3.6
8737,Park,Metro_8737,Pune,Wakad,14.42993,74.183086,3.31,4.1
8738,College,Restaurant_8738,Mumbai,Powai,16.808548,74.648826,5.8,4.3
8739,Mall,Bus Stop_8739,Hyderabad,Banjara Hills,15.400568,78.838171,3.01,4.9
8740,Restaurant,College_8740,Pune,Baner,15.008735,73.328374,5.11,3.0
8741,Airport,Mall_8741,Mumbai,Bandra,16.903067,73.35869,4.19,3.0
8742,Hospital,Metro_8742,Chennai,Anna Nagar,12.861291,76.726285,0.74,3.6
8743,Mall,Hospital_8743,Bengaluru,HSR Layout,18.548936,74.752863,2.7,3.4
8744,Hospital,Airport_8744,Hyderabad,Madhapur,15.495935,74.447585,9.32,4.4
8745,School,School_8745,Pune,Hinjewadi,17.280787,72.889935,7.95,3.6
8746,Mall,Bus Stop_8746,Bengaluru,Electronic City,16.581867,74.786518,2.6,3.7
8747,Mall,Restaurant_8747,Bengaluru,Whitefield,16.445423,73.655199,0.15,4.0
8748,Bus Stop,Mall_8748,Mumbai,Bandra,18.95146,77.401121,1.91,4.1
8749,School,Park_8749,Chennai,Velachery,17.13119,79.448983,9.56,4.4
8750,Metro,Metro_8750,Mumbai,Bandra,15.604461,78.614799,3.66,3.3
8751,Hospital,Restaurant_8751,Bengaluru,HSR Layout,12.682906,79.519107,0.21,4.2
8752,Hospital,Restaurant_8752,Pune,Hinjewadi,12.9012,74.097866,0.9,4.1
8753,Restaurant,Mall_8753,Bengaluru,Whitefield,14.043418,79.529134,1.65,3.9
8754,Bus Stop,Mall_8754,Mumbai,Thane,18.922747,76.768281,2.66,3.5
8755,Restaurant,School_8755,Pune,Baner,14.101895,73.388108,4.46,3.9
8756,Mall,College_8756,Hyderabad,Kondapur,14.336725,79.926344,3.32,3.3
8757,Airport,Restaurant_8757,Pune,Kharadi,12.33317,74.770381,0.91,3.2
8758,Park,College_8758,Bengaluru,Electronic City,17.951892,79.843527,0.93,3.2
8759,Hospital,Restaurant_8759,Mumbai,Bandra,17.953489,74.204612,2.8,4.6
8760,Restaurant,Mall_8760,Chennai,Adyar,14.365232,72.061349,4.05,4.6
8761,Hospital,Hospital_8761,Pune,Wakad,15.601432,72.109567,2.08,4.3
8762,Park,Metro_8762,Mumbai,Thane,14.920676,77.998416,5.92,4.6
8763,College,College_8763,Chennai,Anna Nagar,14.073678,77.320618,9.09,3.7
8764,College,Hospital_8764,Bengaluru,Whitefield,14.470667,74.032394,0.91,5.0
8765,College,Mall_8765,Hyderabad,Jubilee Hills,18.168602,78.853686,4.66,4.9
8766,Mall,Metro_8766,Mumbai,Thane,13.553764,78.446662,6.85,4.2
8767,Mall,Mall_8767,Pune,Kharadi,14.909502,77.282815,3.73,3.3
8768,Mall,School_8768,Hyderabad,Madhapur,16.060086,75.330082,3.07,4.5
8769,Metro,Airport_8769,Mumbai,Thane,12.296275,76.538781,9.72,3.4
8770,School,Metro_8770,Pune,Wakad,13.37671,79.635031,6.75,4.5
8771,School,Metro_8771,Bengaluru,Whitefield,13.307213,72.68906,2.01,3.7
8772,College,College_8772,Mumbai,Andheri,12.891017,73.342792,1.38,4.1
8773,Hospital,College_8773,Chennai,Anna Nagar,14.483177,79.053223,2.42,4.8
8774,School,Metro_8774,Chennai,OMR,13.144039,73.019784,3.94,3.7
8775,School,Restaurant_8775,Pune,Baner,15.691336,74.636639,2.15,3.7
8776,Airport,Mall_8776,Bengaluru,Whitefield,13.545765,77.892708,1.93,4.6
8777,Restaurant,Mall_8777,Chennai,Anna Nagar,12.601278,72.433392,6.7,4.4
8778,Park,Hospital_8778,Mumbai,Bandra,15.694442,76.280252,0.72,4.2
8779,Restaurant,College_8779,Bengaluru,Indiranagar,15.083055,73.036886,0.38,3.9
8780,Metro,Park_8780,Mumbai,Thane,18.011244,75.615525,6.77,3.2
8781,Restaurant,Airport_8781,Hyderabad,Miyapur,12.715265,76.236626,2.94,3.3
8782,College,Hospital_8782,Bengaluru,Electronic City,16.491466,75.321369,2.95,4.6
8783,Metro,School_8783,Bengaluru,Whitefield,15.822995,72.309236,2.89,4.8
8784,Restaurant,Mall_8784,Bengaluru,HSR Layout,13.900985,78.380479,4.09,4.6
8785,Hospital,Hospital_8785,Bengaluru,Whitefield,14.208761,77.820926,9.47,4.4
8786,College,Bus Stop_8786,Bengaluru,HSR Layout,18.145429,79.250472,4.51,3.3
8787,School,Park_8787,Pune,Kharadi,12.902451,77.563987,8.29,4.9
8788,Mall,School_8788,Mumbai,Powai,17.093874,73.110986,4.86,4.2
8789,Bus Stop,College_8789,Pune,Baner,14.709465,73.646928,2.73,3.6
8790,Bus Stop,Metro_8790,Bengaluru,HSR Layout,13.373776,72.4247,6.57,3.9
8791,Metro,Hospital_8791,Bengaluru,Whitefield,16.14914,77.726376,9.54,4.9
8792,School,Metro_8792,Bengaluru,Electronic City,13.183335,79.527311,9.45,3.5
8793,Mall,Hospital_8793,Hyderabad,Banjara Hills,18.084387,74.294325,7.69,4.4
8794,College,Park_8794,Chennai,Anna Nagar,18.600869,77.265033,2.12,3.2
8795,Mall,Airport_8795,Mumbai,Andheri,18.948595,74.634946,8.42,4.7
8796,School,Bus Stop_8796,Pune,Baner,17.129422,72.08812,4.12,3.5
8797,Hospital,Hospital_8797,Hyderabad,Kondapur,16.21733,73.145184,6.06,4.0
8798,Airport,Bus Stop_8798,Mumbai,Thane,14.626895,79.191757,7.48,5.0
8799,Bus Stop,Bus Stop_8799,Mumbai,Bandra,16.812154,78.262208,5.76,4.0
8800,Hospital,Hospital_8800,Pune,Wakad,18.266197,72.204483,0.69,3.2
8801,Restaurant,Metro_8801,Pune,Wakad,15.042103,77.174533,3.33,5.0
8802,Mall,Airport_8802,Bengaluru,Indiranagar,12.860027,74.750586,5.75,3.7
8803,College,Hospital_8803,Mumbai,Andheri,13.66063,78.470055,3.14,4.4
8804,Metro,Bus Stop_8804,Hyderabad,Gachibowli,13.502471,75.631852,3.34,3.3
8805,Mall,Park_8805,Chennai,Adyar,18.870117,78.866156,5.94,3.1
8806,College,Restaurant_8806,Mumbai,Andheri,18.327893,74.324225,3.45,3.5
8807,Metro,Park_8807,Hyderabad,Kondapur,15.038502,75.21676,1.69,4.7
8808,College,Airport_8808,Pune,Hinjewadi,18.603113,75.528168,0.91,3.1
8809,Mall,Bus Stop_8809,Hyderabad,Miyapur,14.171072,79.721096,7.24,3.5
8810,Airport,College_8810,Hyderabad,Banjara Hills,17.407486,76.424459,2.46,4.7
8811,Mall,Park_8811,Pune,Kharadi,18.711506,73.902897,5.45,4.2
8812,Hospital,Restaurant_8812,Bengaluru,HSR Layout,13.812649,73.285141,4.3,4.9
8813,Airport,Mall_8813,Hyderabad,Banjara Hills,13.340536,74.108571,0.24,3.5
8814,Park,School_8814,Pune,Hinjewadi,17.509128,72.868355,2.27,3.7
8815,School,Metro_8815,Chennai,OMR,13.732552,78.271945,8.64,4.4
8816,Airport,College_8816,Bengaluru,Whitefield,13.303165,74.663493,7.72,3.8
8817,Airport,Mall_8817,Mumbai,Thane,14.591155,78.84839,7.44,3.0
8818,School,College_8818,Bengaluru,HSR Layout,16.802068,78.739943,0.96,3.2
8819,Mall,Bus Stop_8819,Bengaluru,Electronic City,18.58847,77.242555,1.63,4.8
8820,Mall,College_8820,Pune,Hinjewadi,18.294847,76.536966,6.36,3.0
8821,Park,Restaurant_8821,Mumbai,Powai,16.744995,79.250768,4.81,4.1
8822,Restaurant,School_8822,Hyderabad,Madhapur,13.576099,79.067765,1.62,3.4
8823,Airport,Park_8823,Pune,Wakad,14.344571,72.047431,8.02,3.8
8824,Bus Stop,Restaurant_8824,Bengaluru,Indiranagar,18.516513,72.643352,8.81,4.4
8825,School,Bus Stop_8825,Hyderabad,Kukatpally,14.933141,78.49307,5.1,4.1
8826,Airport,Metro_8826,Chennai,Velachery,17.877217,73.102061,6.28,3.2
8827,Airport,Mall_8827,Chennai,Adyar,17.205173,73.751744,7.25,3.1
8828,Restaurant,Metro_8828,Bengaluru,Whitefield,12.103429,75.887921,6.06,4.5
8829,Park,Hospital_8829,Hyderabad,Miyapur,15.850804,76.210168,6.15,4.3
8830,Metro,Hospital_8830,Hyderabad,Banjara Hills,16.9768,78.66811,7.68,4.9
8831,School,Airport_8831,Hyderabad,Jubilee Hills,13.270699,76.726028,0.28,4.2
8832,College,Park_8832,Bengaluru,Electronic City,15.864421,79.979746,2.53,4.0
8833,College,Bus Stop_8833,Hyderabad,Kondapur,16.822162,77.712616,3.11,4.5
8834,Park,Hospital_8834,Hyderabad,Miyapur,12.150851,74.775193,2.18,4.2
8835,Metro,Bus Stop_8835,Hyderabad,Gachibowli,13.931241,73.396059,7.99,4.6
8836,Mall,Metro_8836,Pune,Wakad,14.638346,77.365895,6.95,3.0
8837,Bus Stop,Metro_8837,Pune,Hinjewadi,13.232452,78.374733,5.6,4.3
8838,Bus Stop,Mall_8838,Hyderabad,Kondapur,17.088601,73.789946,5.49,3.1
8839,College,Airport_8839,Bengaluru,Electronic City,18.933695,79.554193,2.97,3.5
8840,Hospital,Airport_8840,Mumbai,Bandra,18.643143,77.77384,1.84,3.4
8841,School,Park_8841,Pune,Wakad,15.1343,76.950413,0.13,3.5
8842,Airport,College_8842,Chennai,Anna Nagar,12.689473,78.334247,3.35,3.5
8843,Mall,Hospital_8843,Hyderabad,Madhapur,12.592251,76.20765,6.0,3.5
8844,Metro,Park_8844,Chennai,Adyar,13.41937,75.909305,6.02,3.1
8845,College,Park_8845,Chennai,Adyar,16.59334,79.099641,4.25,4.9
8846,School,Hospital_8846,Mumbai,Powai,15.747971,76.258932,9.99,4.7
8847,Metro,Restaurant_8847,Pune,Wakad,16.594242,75.594554,5.72,3.6
8848,Metro,College_8848,Hyderabad,Miyapur,15.43119,77.555428,4.33,3.5
8849,College,Park_8849,Hyderabad,Kukatpally,17.726901,74.16764,6.89,3.8
8850,Hospital,Hospital_8850,Chennai,Velachery,16.582765,72.908356,3.77,3.1
8851,College,Restaurant_8851,Pune,Wakad,17.603127,79.950497,9.81,4.3
8852,School,School_8852,Mumbai,Bandra,12.030184,76.890284,3.37,4.6
8853,Park,Mall_8853,Hyderabad,Jubilee Hills,18.358957,76.073059,2.02,4.3
8854,Restaurant,Airport_8854,Chennai,OMR,14.351458,76.089732,5.64,4.4
8855,College,Restaurant_8855,Bengaluru,Electronic City,13.33906,73.554034,9.42,4.7
8856,Metro,College_8856,Pune,Baner,12.822188,77.695744,3.85,3.9
8857,Park,Park_8857,Bengaluru,Whitefield,13.64268,74.464409,1.13,4.3
8858,College,Park_8858,Pune,Hinjewadi,18.879016,74.480494,9.29,4.4
8859,Hospital,Bus Stop_8859,Pune,Baner,12.489082,73.005632,1.84,4.4
8860,Hospital,Bus Stop_8860,Mumbai,Powai,15.373731,76.559253,5.78,4.9
8861,College,Hospital_8861,Pune,Wakad,14.485978,79.363938,8.55,4.4
8862,Restaurant,Hospital_8862,Pune,Wakad,15.829364,78.71121,3.56,4.0
8863,Restaurant,Hospital_8863,Mumbai,Andheri,14.195517,74.255466,7.25,4.0
8864,School,Mall_8864,Bengaluru,HSR Layout,17.660007,75.128924,5.76,3.6
8865,Bus Stop,School_8865,Hyderabad,Miyapur,16.309607,79.078953,5.67,3.2
8866,Park,Airport_8866,Pune,Wakad,16.83408,77.13581,9.95,4.8
8867,Mall,Hospital_8867,Hyderabad,Gachibowli,16.691827,76.36365,5.05,4.4
8868,Hospital,Restaurant_8868,Chennai,Velachery,16.704966,75.767773,9.76,3.6
8869,Park,Restaurant_8869,Pune,Kharadi,16.07215,79.234648,5.97,3.6
8870,Park,Mall_8870,Chennai,OMR,12.440768,73.361812,7.83,5.0
8871,Airport,Airport_8871,Chennai,OMR,14.016747,78.550836,3.57,3.5
8872,Bus Stop,Hospital_8872,Bengaluru,Whitefield,13.966222,75.473181,4.55,4.0
8873,College,School_8873,Mumbai,Thane,12.548194,73.159522,8.57,3.5
8874,Restaurant,School_8874,Mumbai,Andheri,14.165669,78.081921,7.66,4.2
8875,Hospital,Mall_8875,Mumbai,Thane,15.229996,78.801848,7.44,4.3
8876,Bus Stop,Bus Stop_8876,Bengaluru,Electronic City,12.759403,77.928069,9.98,4.1
8877,Park,Mall_8877,Mumbai,Thane,17.253481,74.215291,2.57,3.5
8878,School,Metro_8878,Mumbai,Bandra,18.702178,73.417052,3.45,3.5
8879,Bus Stop,Park_8879,Chennai,OMR,17.534621,77.114755,9.52,3.4
8880,Mall,Hospital_8880,Hyderabad,Miyapur,12.06737,74.859847,3.09,3.8
8881,Hospital,Park_8881,Mumbai,Thane,15.456745,74.021616,5.22,4.6
8882,College,Bus Stop_8882,Mumbai,Powai,14.113024,75.135672,7.2,4.9
8883,School,Mall_8883,Hyderabad,Madhapur,16.655893,72.090812,2.33,3.5
8884,Metro,Mall_8884,Chennai,Velachery,17.477248,78.722594,7.33,3.1
8885,College,Restaurant_8885,Pune,Wakad,13.360914,73.265186,0.56,4.1
8886,College,Restaurant_8886,Bengaluru,Electronic City,18.062985,74.62264,9.5,4.7
8887,College,Mall_8887,Bengaluru,Electronic City,17.947424,78.406085,3.7,3.2
8888,Bus Stop,Restaurant_8888,Bengaluru,Electronic City,12.152267,78.346434,2.05,4.4
8889,Park,Mall_8889,Hyderabad,Kondapur,16.030339,72.826565,0.22,3.1
8890,Airport,Bus Stop_8890,Chennai,Adyar,18.144933,74.174731,1.7,4.8
8891,Bus Stop,Hospital_8891,Pune,Wakad,15.99281,75.944876,5.5,3.1
8892,Restaurant,Park_8892,Chennai,Anna Nagar,15.343733,78.105172,2.43,4.6
8893,Park,Bus Stop_8893,Mumbai,Bandra,12.783885,72.173839,1.21,4.7
8894,College,College_8894,Chennai,Adyar,16.234245,73.156689,3.48,4.9
8895,Restaurant,Hospital_8895,Mumbai,Bandra,13.962814,75.876674,8.89,3.7
8896,Restaurant,College_8896,Bengaluru,Electronic City,12.134541,75.848723,8.51,4.2
8897,Airport,Restaurant_8897,Mumbai,Powai,18.693182,79.933361,7.11,4.7
8898,Airport,College_8898,Pune,Hinjewadi,15.829571,76.131949,1.65,4.8
8899,Airport,Airport_8899,Mumbai,Bandra,14.52444,73.623174,6.93,5.0
8900,Hospital,Hospital_8900,Mumbai,Andheri,15.204949,78.123678,7.92,3.1
8901,Mall,Mall_8901,Chennai,OMR,16.9185,73.862458,3.28,5.0
8902,School,Bus Stop_8902,Mumbai,Powai,13.863747,75.772512,9.71,3.8
8903,Park,School_8903,Hyderabad,Kondapur,16.092342,75.057859,8.45,3.5
8904,Bus Stop,School_8904,Bengaluru,Whitefield,13.748309,75.722467,5.62,3.7
8905,Metro,School_8905,Chennai,OMR,15.234795,77.630082,5.2,3.9
8906,Restaurant,Restaurant_8906,Hyderabad,Madhapur,18.7154,76.917514,8.29,3.2
8907,Mall,Metro_8907,Chennai,Anna Nagar,13.737304,76.473019,6.54,3.8
8908,School,College_8908,Pune,Wakad,17.115975,72.695502,7.32,4.9
8909,Metro,Bus Stop_8909,Mumbai,Powai,17.008804,76.828894,8.26,3.6
8910,College,Airport_8910,Bengaluru,Whitefield,15.849447,79.959601,1.53,4.5
8911,College,Metro_8911,Hyderabad,Gachibowli,12.790545,78.690273,5.4,3.9
8912,College,Metro_8912,Bengaluru,HSR Layout,18.426228,76.902681,6.62,4.6
8913,Hospital,Airport_8913,Chennai,OMR,17.131671,78.09963,6.44,4.1
8914,Mall,Airport_8914,Chennai,Anna Nagar,14.542511,72.926862,6.13,4.5
8915,Metro,Metro_8915,Hyderabad,Gachibowli,16.023974,77.388533,2.74,3.1
8916,Bus Stop,Park_8916,Hyderabad,Kukatpally,18.127908,78.717801,7.07,3.3
8917,College,Hospital_8917,Bengaluru,Indiranagar,13.715635,72.202296,8.22,3.7
8918,College,Restaurant_8918,Bengaluru,Indiranagar,18.223578,75.75884,7.15,3.1
8919,Metro,Metro_8919,Hyderabad,Madhapur,18.60336,79.728004,7.89,3.3
8920,School,College_8920,Hyderabad,Miyapur,15.134319,79.388249,5.09,4.0
8921,Bus Stop,School_8921,Mumbai,Bandra,18.511095,78.62907,7.7,3.3
8922,Bus Stop,Hospital_8922,Pune,Hinjewadi,17.607434,72.568105,7.89,3.7
8923,School,Restaurant_8923,Bengaluru,Indiranagar,14.584508,74.265554,9.45,3.8
8924,Restaurant,College_8924,Pune,Wakad,12.749425,74.384967,8.8,3.1
8925,Airport,College_8925,Mumbai,Thane,15.792734,79.242,7.79,3.3
8926,Metro,Airport_8926,Hyderabad,Gachibowli,17.329488,75.189216,6.79,3.7
8927,Hospital,Hospital_8927,Bengaluru,HSR Layout,16.208354,77.012661,6.26,3.6
8928,Metro,Restaurant_8928,Mumbai,Bandra,16.188999,77.008356,0.85,3.7
8929,School,Mall_8929,Pune,Hinjewadi,14.809195,79.9028,4.36,4.5
8930,Restaurant,Mall_8930,Pune,Wakad,12.351597,77.722296,7.91,4.9
8931,Metro,Airport_8931,Hyderabad,Kondapur,14.682409,74.875715,1.36,4.9
8932,Bus Stop,Bus Stop_8932,Hyderabad,Madhapur,16.575091,73.114969,8.32,3.5
8933,Bus Stop,College_8933,Hyderabad,Miyapur,18.659417,78.506579,3.21,4.8
8934,Metro,Airport_8934,Mumbai,Andheri,12.294274,72.806285,1.01,4.4
8935,Bus Stop,School_8935,Mumbai,Thane,13.513317,78.146918,8.75,3.2
8936,Restaurant,Mall_8936,Pune,Wakad,18.184258,76.914257,3.01,3.1
8937,Restaurant,Park_8937,Bengaluru,HSR Layout,16.843471,74.755415,3.31,3.5
8938,Mall,Mall_8938,Hyderabad,Miyapur,18.313102,79.496335,1.06,3.7
8939,Airport,Airport_8939,Pune,Baner,14.879391,74.658896,1.07,4.3
8940,School,Airport_8940,Mumbai,Thane,12.374518,78.341668,3.16,4.1
8941,Hospital,Hospital_8941,Bengaluru,Indiranagar,12.973008,72.059503,3.46,4.3
8942,Hospital,College_8942,Mumbai,Powai,15.713253,79.653976,7.83,3.5
8943,Metro,Restaurant_8943,Pune,Hinjewadi,14.327644,76.835156,2.86,4.4
8944,Airport,Metro_8944,Chennai,Adyar,14.486765,72.24713,6.58,3.2
8945,Bus Stop,College_8945,Hyderabad,Gachibowli,12.854725,72.534068,4.45,4.9
8946,Park,Park_8946,Chennai,Adyar,18.802619,73.568217,6.27,3.3
8947,Hospital,Restaurant_8947,Pune,Wakad,14.95869,77.806201,4.97,4.2
8948,Bus Stop,School_8948,Mumbai,Andheri,15.875414,77.966218,2.3,4.0
8949,College,Restaurant_8949,Bengaluru,Electronic City,17.166894,76.448672,3.58,3.1
8950,Restaurant,Hospital_8950,Bengaluru,Indiranagar,15.065418,77.899351,2.08,4.6
8951,Park,Restaurant_8951,Pune,Wakad,18.019734,78.850096,2.34,4.2
8952,School,School_8952,Chennai,Velachery,18.198676,78.960125,3.3,4.2
8953,School,Bus Stop_8953,Chennai,Velachery,14.698528,78.816368,8.76,3.5
8954,School,Metro_8954,Hyderabad,Miyapur,13.194156,76.236271,6.83,3.0
8955,College,Restaurant_8955,Hyderabad,Kondapur,12.350124,78.714746,2.75,3.5
8956,Park,Park_8956,Hyderabad,Kukatpally,15.928412,73.708876,4.88,3.5
8957,Park,Mall_8957,Hyderabad,Jubilee Hills,18.741971,72.71072,0.87,3.7
8958,Hospital,College_8958,Hyderabad,Kondapur,17.109821,77.888309,6.09,4.0
8959,Park,Hospital_8959,Pune,Baner,13.122436,79.559447,4.72,4.4
8960,Hospital,Hospital_8960,Chennai,Anna Nagar,18.999021,78.009157,9.71,4.7
8961,Mall,Mall_8961,Mumbai,Bandra,14.214189,78.561844,0.61,3.1
